2018-2-28 qp0065.csv,,Amir,01/03/2018 13:33:08,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5387
202,2.5085
204,2.4679
206,2.3938
208,2.2619
210,2.1039
212,1.8901
214,1.6506
216,1.3919
218,1.1501
220,.9072
222,.7126
224,.5011
226,.3551
228,.2763
230,.2263
232,.1635
234,.1063
236,.0675
238,.042
240,.0263
242,.0189
244,.0136
246,.0099
248,.0076
250,.0064
252,.0052
254,.0047
256,.0039
258,.0037
260,.0038
262,.0036
264,.0037
266,.0038
268,.0036
270,.0034
272,.0035
274,.0036
276,.0037
278,.0037
280,.0038
282,.0036
284,.0037
286,.004
288,.004
290,.0041
292,.0038
294,.0041
296,.0042
298,.0041
300,.0038
302,.0042
304,.004
306,.0039
308,.0037
310,.0036
312,.0034
314,.0032
316,.003
318,.0028
320,.0028
322,.0025
324,.0023
326,.0017
328,.0018
330,.0016
332,.0015
334,.0014
336,.0012
338,.0011
340,.0009
342,.0013
344,.0007
346,.0008
348,.0011
350,.0009
352,.0008
354,.0009
356,.0007
358,.0009
360,.0009
362,.0007
364,.0006
366,.0004
368,.0001
370,.0004
372,.0007
374,.0007
376,.0011
378,.0009
380,.0012
382,.0006
384,.0009
386,.0013
388,.0011
390,.001
392,.001
394,.0012
396,.0013
398,.001
400,.0013
