2018-2-28 qp0060.csv,,Amir,01/03/2018 13:28:06,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5533
202,2.5184
204,2.4805
206,2.4033
208,2.2762
210,2.1146
212,1.8982
214,1.6586
216,1.3964
218,1.1537
220,.9184
222,.7247
224,.5111
226,.3653
228,.2848
230,.2349
232,.173
234,.1158
236,.0759
238,.0513
240,.0352
242,.0273
244,.0223
246,.0183
248,.0157
250,.0145
252,.0131
254,.0124
256,.012
258,.0117
260,.0117
262,.0116
264,.0113
266,.0115
268,.0113
270,.0112
272,.0109
274,.011
276,.0113
278,.0109
280,.0115
282,.0111
284,.0111
286,.0112
288,.0109
290,.0114
292,.0112
294,.0113
296,.0114
298,.0112
300,.0114
302,.011
304,.0109
306,.0109
308,.0105
310,.0102
312,.01
314,.0098
316,.0095
318,.0094
320,.0091
322,.0089
324,.0085
326,.0079
328,.0081
330,.0079
332,.0076
334,.0077
336,.007
338,.0071
340,.0068
342,.0072
344,.0065
346,.007
348,.0072
350,.0069
352,.0071
354,.0067
356,.0066
358,.0068
360,.0066
362,.0065
364,.0063
366,.0059
368,.0059
370,.0058
372,.0064
374,.0065
376,.0066
378,.0066
380,.0067
382,.0067
384,.0069
386,.0067
388,.0067
390,.0066
392,.0065
394,.0067
396,.0066
398,.0068
400,.0068
