2018-2-25 qp0060.csv,,Amir,01/03/2018 13:28:01,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5423
202,2.5109
204,2.4672
206,2.3976
208,2.2657
210,2.0974
212,1.8865
214,1.6467
216,1.388
218,1.1448
220,.9117
222,.7149
224,.5016
226,.3562
228,.2772
230,.2279
232,.164
234,.1072
236,.0686
238,.0433
240,.0271
242,.0202
244,.0148
246,.0108
248,.0089
250,.0078
252,.0065
254,.006
256,.0054
258,.0052
260,.0052
262,.0056
264,.0054
266,.0054
268,.0053
270,.0052
272,.0053
274,.0053
276,.0055
278,.0052
280,.0057
282,.0057
284,.0056
286,.0057
288,.005
290,.006
292,.0058
294,.0059
296,.006
298,.0059
300,.0055
302,.006
304,.0057
306,.0056
308,.0055
310,.0053
312,.005
314,.0049
316,.0046
318,.0042
320,.004
322,.0038
324,.0035
326,.0028
328,.0029
330,.0027
332,.0023
334,.0022
336,.0017
338,.0019
340,.0021
342,.0021
344,.0016
346,.0018
348,.0014
350,.0017
352,.0015
354,.0014
356,.0014
358,.0015
360,.0015
362,.0014
364,.0013
366,.0012
368,.0011
370,.001
372,.0016
374,.0014
376,.0016
378,.0016
380,.0019
382,.0016
384,.0016
386,.0018
388,.0017
390,.0018
392,.0017
394,.002
396,.002
398,.0019
400,.002
