2018-3-26 sh75.csv,,Amir,27/03/2018 17:25:29,GENESYS 10S,2L7M233003,2.001
nm,A
200,.3287
202,.2941
204,.2724
206,.256
208,.2362
210,.2154
212,.1917
214,.1662
216,.1397
218,.115
220,.0906
222,.0704
224,.0496
226,.0343
228,.0264
230,.0212
232,.0155
234,.0095
236,.0056
238,.0039
240,.0019
242,.0014
244,.0008
246,.0005
248,.0005
250,0
252,.0001
254,-.0001
256,-.0001
258,-.0002
260,-.0002
262,-.0003
264,-.0002
266,-.0004
268,-.0007
270,-.0003
272,-.0003
274,-.0004
276,-.0005
278,-.0001
280,-.0006
282,-.0004
284,-.0007
286,-.0006
288,-.0005
290,-.0004
292,-.0004
294,-.0004
296,-.0003
298,-.0005
300,-.0003
302,-.0004
304,-.0004
306,-.0004
308,-.0003
310,-.0004
312,-.0003
314,-.0003
316,-.0003
318,-.0002
320,-.0005
322,-.0005
324,-.0003
326,-.0003
328,-.0004
330,-.0007
332,-.0005
334,-.0003
336,-.0003
338,-.0005
340,-.0004
342,-.0006
344,-.0005
346,-.0004
348,-.0004
350,-.0005
352,-.0001
354,-.0001
356,-.0003
358,.0001
360,-.0004
362,-.0001
364,-.0003
366,-.0002
368,-.0003
370,-.0004
372,-.0006
374,-.0002
376,-.0002
378,0
380,.0002
382,0
384,-.0002
386,-.0003
388,-.0002
390,-.0001
392,-.0002
394,-.0001
396,.0001
398,-.0007
400,-.0003
