2018-3-28 QP0065.csv,,AMIR,29/03/2018 13:22:59,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4193
202,2.3948
204,2.3669
206,2.2989
208,2.1799
210,2.0258
212,1.8225
214,1.5982
216,1.3456
218,1.1119
220,.8795
222,.6868
224,.4822
226,.339
228,.262
230,.2137
232,.1538
234,.0969
236,.059
238,.0342
240,.0186
242,.0115
244,.0057
246,.0019
248,-.0002
250,-.0019
252,-.003
254,-.0035
256,-.0038
258,-.0039
260,-.0042
262,-.0046
264,-.0042
266,-.0042
268,-.004
270,-.0038
272,-.004
274,-.0037
276,-.0034
278,-.0037
280,-.0033
282,-.0032
284,-.003
286,-.003
288,-.0028
290,-.0027
292,-.0027
294,-.0028
296,-.0026
298,-.0026
300,-.0023
302,-.0023
304,-.0028
306,-.0025
308,-.0026
310,-.0028
312,-.0027
314,-.003
316,-.0035
318,-.0035
320,-.0037
322,-.0037
324,-.0039
326,-.0039
328,-.0041
330,-.0044
332,-.0039
334,-.0039
336,-.004
338,-.0044
340,-.0039
342,-.0038
344,-.0043
346,-.0044
348,-.004
350,-.004
352,-.0041
354,-.0038
356,-.0038
358,-.0038
360,-.0039
362,-.0037
364,-.0037
366,-.004
368,-.004
370,-.0044
372,-.0043
374,-.0044
376,-.0041
378,-.004
380,-.004
382,-.0042
384,-.0043
386,-.0042
388,-.0039
390,-.0037
392,-.0036
394,-.0036
396,-.0037
398,-.0035
400,-.0036
