QP0065.csv,,AMIR,11/04/2018 14:30:48,GENESYS 10S,2L7M233003,2.001
nm,A
200,.0398
202,.0388
204,.0474
206,.057
208,.0518
210,.0584
212,.0542
214,.0577
216,.0464
218,.0471
220,.0361
222,.0287
224,.0205
226,.0143
228,.0106
230,.0096
232,.0069
234,.0043
236,.0038
238,.003
240,.002
242,.0017
244,.0014
246,.0016
248,.001
250,.0012
252,.0017
254,.0004
256,.0012
258,.0012
260,.0012
262,.001
264,.0011
266,.0014
268,.0011
270,.0014
272,.0011
274,.0015
276,.0007
278,.0011
280,.0009
282,.0012
284,.0014
286,.0011
288,.0012
290,.0012
292,.001
294,.0014
296,.001
298,.0006
300,.0009
302,.0004
304,.0008
306,.0009
308,.0007
310,.0007
312,.0009
314,.0005
316,.0007
318,.0005
320,.0008
322,.0005
324,.0005
326,.0003
328,.0007
330,.0006
332,.0009
334,.0004
336,.0002
338,.0005
340,.0005
342,.0006
344,.0006
346,.0005
348,.0004
350,.0004
352,.0008
354,.0005
356,.0005
358,.0003
360,.0002
362,.0005
364,.0009
366,.0005
368,.0006
370,.0002
372,.0004
374,.0009
376,0
378,.0001
380,.0002
382,.0002
384,.0002
386,.0006
388,.0006
390,.0005
392,.0004
394,.0005
396,.0004
398,.0004
400,.0005
