2018-5-21 QP0060.csv,,Amir,24/05/2018 17:43:20,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.304
202,2.2601
204,2.2171
206,2.1399
208,2.0173
210,1.8644
212,1.6673
214,1.4487
216,1.2203
218,1.0052
220,.7957
222,.6246
224,.4332
226,.3045
228,.2346
230,.1903
232,.1353
234,.0852
236,.0501
238,.0284
240,.0146
242,.008
244,.0031
246,.0001
248,-.002
250,-.0032
252,-.0035
254,-.004
256,-.0037
258,-.0036
260,-.004
262,-.0042
264,-.0035
266,-.0035
268,-.0033
270,-.0032
272,-.0031
274,-.0032
276,-.0029
278,-.0028
280,-.0024
282,-.0023
284,-.0022
286,-.002
288,-.0017
290,-.0014
292,-.0013
294,-.0009
296,-.0007
298,-.0009
300,-.0007
302,-.0004
304,-.0004
306,-.0003
308,-.0003
310,-.0006
312,-.0005
314,-.0006
316,-.0007
318,-.0007
320,-.001
322,-.001
324,-.0012
326,-.0014
328,-.0011
330,-.0011
332,-.001
334,-.0012
336,-.0014
338,-.0013
340,-.001
342,-.0011
344,-.001
346,-.001
348,-.0012
350,-.001
352,-.001
354,-.0006
356,-.0009
358,-.0008
360,-.0009
362,-.0008
364,-.0011
366,-.0008
368,-.001
370,-.0008
372,-.0009
374,-.0004
376,-.0008
378,-.0007
380,-.0006
382,-.0003
384,-.0005
386,-.0005
388,-.0007
390,-.0008
392,-.0005
394,-.0005
396,-.0008
398,-.0008
400,-.0004
