2018-5-22 SH70.csv,,Amir,24/05/2018 16:12:33,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.711
202,2.7299
204,2.7679
206,2.7568
208,2.7243
210,2.6822
212,2.6006
214,2.4484
216,2.2019
218,1.8879
220,1.5438
222,1.2268
224,.8641
226,.6341
228,.5002
230,.4143
232,.3028
234,.2042
236,.1347
238,.0906
240,.0613
242,.0489
244,.0386
246,.0314
248,.0272
250,.0248
252,.0232
254,.0219
256,.0216
258,.0214
260,.021
262,.0207
264,.0214
266,.0215
268,.0216
270,.0217
272,.0219
274,.0217
276,.0221
278,.0222
280,.0222
282,.0222
284,.0222
286,.0222
288,.0221
290,.0224
292,.0223
294,.0225
296,.0222
298,.0223
300,.022
302,.0219
304,.0218
306,.0215
308,.0213
310,.0209
312,.0205
314,.02
316,.0199
318,.0194
320,.0189
322,.0188
324,.0183
326,.0184
328,.0183
330,.0183
332,.0181
334,.0178
336,.018
338,.0175
340,.0177
342,.0177
344,.0177
346,.0176
348,.0177
350,.0176
352,.0179
354,.0179
356,.0176
358,.0176
360,.0176
362,.0176
364,.0172
366,.0175
368,.0175
370,.0175
372,.0169
374,.0174
376,.0171
378,.0174
380,.0172
382,.0174
384,.017
386,.0172
388,.0169
390,.0169
392,.017
394,.017
396,.0169
398,.0168
400,.0171
