2018-5-21 QP0065.csv,,Amir,24/05/2018 17:43:27,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.306
202,2.2667
204,2.2178
206,2.1412
208,2.0176
210,1.8694
212,1.669
214,1.455
216,1.2269
218,1.0041
220,.7989
222,.6289
224,.4351
226,.306
228,.2361
230,.1911
232,.136
234,.0855
236,.0507
238,.029
240,.0146
242,.0084
244,.0033
246,.0002
248,-.0018
250,-.0033
252,-.0037
254,-.0041
256,-.0041
258,-.004
260,-.0042
262,-.0045
264,-.0044
266,-.004
268,-.0037
270,-.0037
272,-.0036
274,-.0038
276,-.0037
278,-.003
280,-.003
282,-.0028
284,-.0027
286,-.0025
288,-.0021
290,-.0018
292,-.0017
294,-.0014
296,-.0013
298,-.0012
300,-.0012
302,-.001
304,-.0009
306,-.001
308,-.001
310,-.0012
312,-.0012
314,-.0013
316,-.0015
318,-.0017
320,-.0018
322,-.0014
324,-.0019
326,-.0019
328,-.0021
330,-.0019
332,-.0017
334,-.0023
336,-.002
338,-.0022
340,-.0021
342,-.0022
344,-.0019
346,-.002
348,-.0021
350,-.0022
352,-.0019
354,-.0014
356,-.0019
358,-.0018
360,-.0017
362,-.0018
364,-.0022
366,-.0015
368,-.0018
370,-.0015
372,-.0021
374,-.0017
376,-.0017
378,-.0014
380,-.0015
382,-.0015
384,-.0017
386,-.0018
388,-.0015
390,-.0017
392,-.0016
394,-.0017
396,-.0013
398,-.0016
400,-.0017
