2017-11-28 qp0060.csv,,amir,28/11/2017 13:24:17,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3963
202,2.3604
204,2.3105
206,2.2341
208,2.1119
210,1.953
212,1.7496
214,1.5215
216,1.2839
218,1.051
220,.8394
222,.6515
224,.4579
226,.3196
228,.2452
230,.2012
232,.1445
234,.0903
236,.0542
238,.0303
240,.0149
242,.0086
244,.0043
246,-.0001
248,-.001
250,-.0018
252,-.0036
254,-.0041
256,-.0057
258,-.0065
260,-.0051
262,-.0043
264,-.0052
266,-.0058
268,-.0055
270,-.0055
272,-.0055
274,-.0048
276,-.0052
278,-.0054
280,-.0054
282,-.0056
284,-.0052
286,-.0052
288,-.005
290,-.005
292,-.005
294,-.0055
296,-.0053
298,-.0048
300,-.0047
302,-.0049
304,-.0047
306,-.0053
308,-.0053
310,-.0052
312,-.0053
314,-.0056
316,-.0055
318,-.006
320,-.0064
322,-.0065
324,-.0069
326,-.0065
328,-.0071
330,-.0073
332,-.007
334,-.0077
336,-.0073
338,-.0078
340,-.0076
342,-.0079
344,-.0077
346,-.0076
348,-.0074
350,-.0076
352,-.0077
354,-.0073
356,-.0072
358,-.0073
360,-.0073
362,-.007
364,-.0067
366,-.0073
368,-.0072
370,-.0078
372,-.0077
374,-.0077
376,-.0077
378,-.0074
380,-.0072
382,-.0077
384,-.0076
386,-.007
388,-.0071
390,-.0071
392,-.007
394,-.0067
396,-.0067
398,-.0068
400,-.0067
402,-.0066
404,-.0068
406,-.007
408,-.0067
410,-.0065
412,-.0066
414,-.0069
416,-.0072
418,-.0069
420,-.0068
422,-.0066
424,-.0063
426,-.0063
428,-.0064
430,-.0065
432,-.0065
434,-.0067
436,-.0066
438,-.0067
440,-.0068
442,-.0063
444,-.0063
446,-.0066
448,-.0061
450,-.0064
452,-.0062
454,-.0061
456,-.0065
458,-.0065
460,-.0063
462,-.006
464,-.0062
466,-.0063
468,-.0061
470,-.0065
472,-.0063
474,-.0063
476,-.0063
478,-.0066
480,-.0068
482,-.0068
484,-.0062
486,-.0061
488,-.006
490,-.0059
492,-.0057
494,-.0056
496,-.006
498,-.0058
500,-.0059
502,-.0065
504,-.0063
506,-.0067
508,-.0067
510,-.0067
512,-.006
514,-.0062
516,-.0062
518,-.0061
520,-.0057
522,-.0059
524,-.0062
526,-.0064
528,-.0061
530,-.0057
532,-.0058
534,-.0058
536,-.0058
538,-.0062
540,-.0061
542,-.0056
544,-.0052
546,-.0055
548,-.0058
550,-.0061
552,-.0061
554,-.0057
556,-.0058
558,-.0063
560,-.0061
562,-.0061
564,-.006
566,-.0059
568,-.0061
570,-.0057
572,-.0059
574,-.0055
576,-.0054
578,-.0051
580,-.0057
582,-.0058
584,-.0054
586,-.0058
588,-.006
590,-.0056
592,-.0063
594,-.0059
596,-.0054
598,-.0058
600,-.0053
602,-.0062
604,-.0056
606,-.0054
608,-.0058
610,-.0058
612,-.0052
614,-.0047
616,-.0047
618,-.0055
620,-.0051
622,-.0052
624,-.0052
626,-.0052
628,-.0051
630,-.0048
632,-.005
634,-.0047
636,-.0052
638,-.0048
640,-.0052
642,-.0046
644,-.0046
646,-.0047
648,-.0053
650,-.0056
652,-.0045
654,-.0045
656,-.0044
658,-.0047
660,-.0041
662,-.0035
664,-.0045
666,-.0033
668,-.0046
670,-.0046
672,-.0052
674,-.0051
676,-.005
678,-.0051
680,-.0051
682,-.0048
684,-.0053
686,-.0051
688,-.0058
690,-.0049
692,-.0047
694,-.0048
696,-.0048
698,-.0055
700,-.005
702,-.0047
704,-.0046
706,-.0046
708,-.0046
710,-.0047
712,-.005
714,-.0047
716,-.0046
718,-.0043
720,-.0044
722,-.0052
724,-.0044
726,-.0053
728,-.0046
730,-.005
732,-.0048
734,-.0043
736,-.0049
738,-.0051
740,-.0038
742,-.0031
744,-.0052
746,-.0041
748,-.0045
750,-.0037
752,-.005
754,-.0044
756,-.0036
758,-.0035
760,-.0051
762,-.0049
764,-.0048
766,-.005
768,-.0046
770,-.0049
772,-.0037
774,-.0056
776,-.0028
778,-.0058
780,-.0041
782,-.0055
784,-.0037
786,-.0047
788,-.0048
790,-.0045
792,-.0038
794,-.0052
796,-.005
798,-.0038
800,-.0052
