2017-26-12 dw.csv,,Amir,26/12/2017 12:00:46,GENESYS 10S,2L7M233003,2.001
nm,A
200,.0004
202,.0005
204,.0006
206,.0005
208,.0003
210,.0004
212,.0002
214,.0003
216,.0006
218,.0004
220,.0005
222,.0004
224,.0004
226,.0006
228,.0005
230,.0003
232,.0004
234,.0003
236,.0003
238,.0003
240,.0005
242,.0004
244,.0004
246,.0004
248,.0004
250,.0004
252,.0003
254,.0005
256,.0005
258,.0005
260,.0004
262,.0003
264,.0004
266,.0004
268,.0004
270,.0004
272,.0005
274,.0004
276,.0004
278,.0003
280,.0002
282,.0004
284,.0004
286,.0003
288,.0002
290,.0003
292,.0004
294,0
296,.0006
298,.0004
300,.0004
302,.0005
304,.0004
306,.0004
308,.0004
310,.0003
312,.0004
314,.0006
316,.0004
318,.0003
320,.0003
322,.0003
324,.0002
326,.0005
328,.0004
330,.0005
332,.0003
334,.0006
336,.0006
338,.0003
340,.0007
342,.0004
344,.0004
346,.0007
348,.0003
350,.0006
352,.0007
354,.0006
356,.0005
358,.0004
360,.0005
362,.0004
364,.0002
366,.0004
368,.0007
370,.0006
372,.0004
374,.0004
376,.0003
378,.0004
380,.0004
382,.0007
384,.0008
386,.0005
388,.0005
390,.0005
392,.0005
394,.0006
396,.0005
398,.0006
400,.0005
402,.0004
404,.0005
406,.0006
408,.0006
410,.0005
412,.0007
414,.0006
416,.0005
418,.0007
420,.0006
422,.0006
424,.0007
426,.0005
428,.0004
430,.0006
432,.0004
434,.0004
436,.0006
438,.0004
440,.0004
442,.0005
444,.0006
446,.0004
448,.0006
450,.0005
452,.0006
454,.0004
456,.0005
458,.0006
460,.0005
462,.0005
464,.0006
466,.0006
468,.0006
470,.0002
472,.0005
474,.0007
476,.0006
478,.0006
480,.0007
482,.0006
484,.0008
486,.0004
488,.0005
490,.0006
492,.0004
494,.0008
496,.0009
498,.0005
500,.0007
502,.0004
504,.0007
506,.0005
508,.0004
510,.0006
512,.0006
514,.0008
516,.0005
518,.0006
520,.0006
522,.0004
524,.0005
526,.0008
528,.0006
530,.0008
532,.0005
534,.0006
536,.0007
538,.0001
540,.0006
542,.0007
544,.0006
546,.0006
548,.0006
550,.0009
552,.0007
554,.0007
556,.0002
558,.0008
560,.0009
562,.0009
564,.0004
566,.0009
568,.0009
570,.0007
572,.0005
574,.0005
576,.001
578,.0007
580,.0004
582,.0008
584,.0007
586,.0011
588,.0009
590,.0012
592,.0014
594,.0005
596,.0004
598,.001
600,.0006
602,.0007
604,.0012
606,.0009
608,.0004
610,.0005
612,.0009
614,.0009
616,.0004
618,.0013
620,.0011
622,.0003
624,.0011
626,.0008
628,.0007
630,.0008
632,.0002
634,.0013
636,.0006
638,.0009
640,.0005
642,.0005
644,.0006
646,.0005
648,.0009
650,.001
652,.0002
654,.0005
656,.0009
658,.0008
660,.0011
662,.0007
664,.0004
666,.0009
668,.0008
670,.0006
672,.0012
674,.0004
676,.0005
678,.0006
680,.0014
682,.0009
684,.0008
686,.0012
688,.0005
690,.0008
692,.0007
694,.0004
696,.001
698,.0012
700,.0008
702,.0008
704,.001
706,.001
708,.0005
710,.0008
712,.0008
714,.0008
716,.0009
718,.0008
720,.0012
722,.0009
724,.001
726,.0007
728,.0012
730,-.0004
732,.0014
734,.0006
736,.0007
738,.001
740,.0009
742,.0013
744,.001
746,.0015
748,.0012
750,.0008
752,.0014
754,.0015
756,.0005
758,.0007
760,.001
762,.0008
764,.0008
766,.0016
768,.0014
770,.0007
772,.0015
774,-.0001
776,.0014
778,.0005
780,.0008
782,.0013
784,.0016
786,.0014
788,.0003
790,.0018
792,.001
794,-.0004
796,.0011
798,.0021
800,.0012
