2017-12-26 qp0030.csv,,Amir,26/12/2017 14:44:12,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4906
202,2.4594
204,2.4256
206,2.3525
208,2.2267
210,2.0673
212,1.8644
214,1.6253
216,1.3715
218,1.1283
220,.9005
222,.7062
224,.4959
226,.3471
228,.2677
230,.2199
232,.1584
234,.1022
236,.0623
238,.0375
240,.021
242,.0136
244,.0087
246,.0045
248,.0029
250,.0019
252,.0004
254,.0003
256,-.0006
258,-.001
260,-.0007
262,-.0005
264,-.0003
266,-.0009
268,-.0006
270,-.0006
272,-.0006
274,-.0005
276,-.0003
278,-.0003
280,-.0005
282,-.0003
284,-.0001
286,0
288,0
290,0
292,.0004
294,.0001
296,.0004
298,.0004
300,.0006
302,.0008
304,.0005
306,.0003
308,.0002
310,0
312,0
314,-.0003
316,-.0004
318,-.0009
320,-.0009
322,-.0011
324,-.0016
326,-.0015
328,-.002
330,-.002
332,-.0021
334,-.0019
336,-.002
338,-.0022
340,-.0019
342,-.0024
344,-.0024
346,-.0021
348,-.0022
350,-.0021
352,-.0022
354,-.0021
356,-.0024
358,-.0022
360,-.0022
362,-.002
364,-.0018
366,-.0021
368,-.002
370,-.0021
372,-.0023
374,-.0027
376,-.0026
378,-.0024
380,-.0023
382,-.0023
384,-.0025
386,-.0025
388,-.0024
390,-.0023
392,-.0023
394,-.0023
396,-.0023
398,-.0023
400,-.0025
402,-.0026
404,-.0024
406,-.0024
408,-.0023
410,-.0026
412,-.0024
414,-.0025
416,-.0025
418,-.0024
420,-.0024
422,-.0024
424,-.0023
426,-.0023
428,-.0023
430,-.002
432,-.0024
434,-.0021
436,-.0024
438,-.0025
440,-.0025
442,-.0024
444,-.0023
446,-.0022
448,-.0022
450,-.0022
452,-.0022
454,-.0024
456,-.0023
458,-.0025
460,-.0021
462,-.0021
464,-.0022
466,-.0022
468,-.0023
470,-.0025
472,-.0023
474,-.0024
476,-.0024
478,-.0025
480,-.0024
482,-.0027
484,-.002
486,-.0024
488,-.0023
490,-.002
492,-.0023
494,-.0017
496,-.0022
498,-.0021
500,-.0022
502,-.0025
504,-.0027
506,-.003
508,-.0026
510,-.0023
512,-.0024
514,-.0023
516,-.0025
518,-.0024
520,-.0024
522,-.0025
524,-.0028
526,-.0027
528,-.0025
530,-.0021
532,-.0023
534,-.0024
536,-.0023
538,-.0026
540,-.0025
542,-.0023
544,-.0023
546,-.0021
548,-.0027
550,-.0024
552,-.0025
554,-.0023
556,-.003
558,-.003
560,-.0023
562,-.0023
564,-.0024
566,-.0025
568,-.0022
570,-.0027
572,-.0027
574,-.0023
576,-.0021
578,-.0025
580,-.0027
582,-.002
584,-.0024
586,-.002
588,-.0027
590,-.0019
592,-.002
594,-.0027
596,-.0027
598,-.0022
600,-.0023
602,-.0025
604,-.0021
606,-.0022
608,-.0028
610,-.0026
612,-.0022
614,-.0022
616,-.0023
618,-.0022
620,-.002
622,-.0027
624,-.0022
626,-.0029
628,-.002
630,-.0021
632,-.0022
634,-.002
636,-.0026
638,-.0026
640,-.0018
642,-.0023
644,-.0025
646,-.0022
648,-.0027
650,-.0019
652,-.0028
654,-.0025
656,-.0026
658,-.0024
660,-.0021
662,-.0019
664,-.0027
666,-.0022
668,-.0025
670,-.0025
672,-.002
674,-.002
676,-.0025
678,-.0023
680,-.0022
682,-.0029
684,-.0025
686,-.0025
688,-.002
690,-.0023
692,-.0024
694,-.0022
696,-.002
698,-.002
700,-.0022
702,-.0022
704,-.0025
706,-.0019
708,-.0022
710,-.0021
712,-.0024
714,-.0022
716,-.0026
718,-.0015
720,-.0025
722,-.0019
724,-.002
726,-.0012
728,-.0017
730,-.0032
732,-.0018
734,-.0022
736,-.0024
738,-.0021
740,-.0018
742,-.0021
744,-.0029
746,-.0021
748,-.0019
750,-.0024
752,-.0019
754,-.0011
756,-.0026
758,-.0015
760,-.0021
762,-.0025
764,-.0021
766,-.0012
768,-.0022
770,-.0023
772,-.0017
774,-.0021
776,-.0019
778,-.0026
780,-.0018
782,-.0034
784,-.001
786,-.002
788,-.0019
790,-.0015
792,-.0031
794,-.0035
796,-.002
798,-.002
800,-.0016
