2017-12-26 qp0060.csv,,Amir,26/12/2017 16:40:47,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4958
202,2.466
204,2.4354
206,2.3637
208,2.2402
210,2.086
212,1.8814
214,1.6408
216,1.3876
218,1.1447
220,.9107
222,.7213
224,.5106
226,.3627
228,.2858
230,.2362
232,.176
234,.1179
236,.0789
238,.0537
240,.0371
242,.0298
244,.0249
246,.0205
248,.0188
250,.0178
252,.0162
254,.0155
256,.015
258,.014
260,.0139
262,.0141
264,.0136
266,.0128
268,.0127
270,.0126
272,.012
274,.0119
276,.0113
278,.0111
280,.0108
282,.0104
284,.0101
286,.0096
288,.0095
290,.0092
292,.0093
294,.0088
296,.0089
298,.0086
300,.0086
302,.0082
304,.0081
306,.0078
308,.0074
310,.0072
312,.0073
314,.007
316,.0066
318,.0063
320,.0061
322,.0055
324,.0058
326,.0054
328,.0041
330,.0038
332,.0037
334,.004
336,.0036
338,.0039
340,.0038
342,.0035
344,.0033
346,.0035
348,.0027
350,.0034
352,.0033
354,.0041
356,.004
358,.0041
360,.0041
362,.004
364,.004
366,.0032
368,.0034
370,.0027
372,.0031
374,.0026
376,.0025
378,.0024
380,.0031
382,.0028
384,.0025
386,.0034
388,.0033
390,.0032
392,.0031
394,.0033
396,.0032
398,.0031
400,.0028
402,.0029
404,.0031
406,.003
408,.0027
410,.0027
412,.0028
414,.0026
416,.0027
418,.0028
420,.0027
422,.0026
424,.0027
426,.0028
428,.0028
430,.0028
432,.0027
434,.0027
436,.0027
438,.0024
440,.0025
442,.0024
444,.0024
446,.0024
448,.0025
450,.0024
452,.0024
454,.0024
456,.0022
458,.0022
460,.0023
462,.0024
464,.0021
466,.0022
468,.002
470,.0018
472,.0021
474,.002
476,.0017
478,.0015
480,.0017
482,.0017
484,.0019
486,.0018
488,.0017
490,.002
492,.0015
494,.0019
496,.0018
498,.0016
500,.0018
502,.0003
504,.0007
506,.0003
508,.0004
510,.0005
512,.0015
514,.0016
516,.0013
518,.0013
520,.0012
522,.0012
524,.0011
526,.0012
528,.0011
530,.0014
532,.0012
534,.0012
536,.001
538,.0011
540,.0009
542,.0012
544,.0011
546,.0012
548,0
550,.0002
552,-.0001
554,.0002
556,-.0001
558,-.0003
560,.0001
562,-.0002
564,0
566,.0001
568,.0003
570,-.0004
572,-.0003
574,-.0003
576,-.0003
578,-.0001
580,-.0003
582,-.0001
584,-.0003
586,0
588,-.0005
590,.0001
592,.0002
594,-.0003
596,-.0008
598,-.0003
600,-.0002
602,-.0003
604,-.0001
606,-.0005
608,-.0007
610,-.0008
612,-.0002
614,.0003
616,.0001
618,.0009
620,.0004
622,.0002
624,.0001
626,-.0001
628,.0004
630,-.0001
632,.0005
634,.0001
636,-.0001
638,-.0002
640,.0001
642,.0006
644,.0003
646,.0002
648,0
650,.0008
652,-.0001
654,-.0004
656,-.0007
658,-.0001
660,.0005
662,.0005
664,-.0004
666,-.0001
668,-.0001
670,.0004
672,-.0006
674,-.0008
676,-.0013
678,-.0011
680,-.0008
682,-.0009
684,-.0011
686,-.0008
688,-.0007
690,-.0008
692,-.001
694,-.0005
696,-.0009
698,-.0007
700,-.001
702,-.0009
704,-.0003
706,.0001
708,-.0004
710,-.0002
712,-.0004
714,0
716,.0002
718,-.0002
720,.0001
722,.0002
724,.0001
726,0
728,.0004
730,-.0003
732,.0001
734,-.0002
736,-.0001
738,-.0001
740,0
742,.0005
744,-.0003
746,.0004
748,0
750,.0004
752,.0002
754,.0008
756,-.0002
758,-.0003
760,-.0004
762,-.0005
764,-.0006
766,.0007
768,-.0001
770,-.0006
772,-.0003
774,-.0013
776,.0001
778,-.0008
780,.0003
782,-.001
784,.0001
786,.0002
788,-.0007
790,-.0001
792,-.0006
794,-.0009
796,-.0006
798,.0009
800,-.0005
