2017-12-26 qp0035.csv,,Amir,26/12/2017 14:44:18,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4868
202,2.4559
204,2.4258
206,2.3552
208,2.2318
210,2.0772
212,1.8668
214,1.6261
216,1.376
218,1.139
220,.8962
222,.7036
224,.4919
226,.3495
228,.269
230,.22
232,.1591
234,.1026
236,.0633
238,.0383
240,.0217
242,.0145
244,.0095
246,.0052
248,.0039
250,.0027
252,.0011
254,.0007
256,-.0002
258,-.0008
260,-.0003
262,.0003
264,0
266,-.0004
268,-.0002
270,-.0004
272,-.0002
274,.0004
276,.0004
278,.0002
280,.0005
282,.0003
284,.0005
286,.0004
288,.0008
290,.0007
292,.0011
294,.0008
296,.0013
298,.0013
300,.0014
302,.0013
304,.0012
306,.001
308,.0009
310,.0006
312,.0007
314,.0004
316,.0003
318,-.0002
320,-.0004
322,-.001
324,-.0012
326,-.0012
328,-.0018
330,-.0018
332,-.0019
334,-.002
336,-.0023
338,-.0023
340,-.0022
342,-.0024
344,-.0025
346,-.0023
348,-.0025
350,-.0023
352,-.0022
354,-.0021
356,-.0023
358,-.0021
360,-.002
362,-.002
364,-.0019
366,-.002
368,-.0017
370,-.0022
372,-.0022
374,-.0027
376,-.0027
378,-.0024
380,-.0022
382,-.0021
384,-.0023
386,-.0022
388,-.0021
390,-.0022
392,-.0021
394,-.002
396,-.002
398,-.0019
400,-.0023
402,-.0022
404,-.0021
406,-.0022
408,-.0021
410,-.0023
412,-.0021
414,-.0024
416,-.0023
418,-.0022
420,-.0022
422,-.0021
424,-.002
426,-.0019
428,-.002
430,-.0017
432,-.0018
434,-.002
436,-.0018
438,-.0021
440,-.002
442,-.0018
444,-.0019
446,-.0019
448,-.0017
450,-.0017
452,-.0017
454,-.0017
456,-.0018
458,-.0019
460,-.0017
462,-.0015
464,-.0017
466,-.0017
468,-.0018
470,-.0019
472,-.0017
474,-.0018
476,-.002
478,-.0018
480,-.0019
482,-.0021
484,-.0014
486,-.0013
488,-.0013
490,-.0009
492,-.0014
494,-.0008
496,-.0009
498,-.0009
500,-.0009
502,-.0016
504,-.0017
506,-.0023
508,-.0019
510,-.0018
512,-.0017
514,-.0017
516,-.0022
518,-.0018
520,-.0019
522,-.002
524,-.0021
526,-.0022
528,-.002
530,-.0014
532,-.0018
534,-.0018
536,-.0018
538,-.0022
540,-.0022
542,-.0018
544,-.0015
546,-.0016
548,-.0019
550,-.0016
552,-.0019
554,-.0019
556,-.0024
558,-.0022
560,-.0022
562,-.002
564,-.0017
566,-.0019
568,-.0016
570,-.0021
572,-.0022
574,-.0019
576,-.002
578,-.0016
580,-.0023
582,-.002
584,-.0019
586,-.0015
588,-.0018
590,-.0014
592,-.0012
594,-.0017
596,-.0023
598,-.0013
600,-.0019
602,-.002
604,-.0019
606,-.0017
608,-.0023
610,-.0019
612,-.0018
614,-.0017
616,-.002
618,-.0016
620,-.0015
622,-.0015
624,-.0017
626,-.0021
628,-.0013
630,-.0012
632,-.0019
634,-.0011
636,-.002
638,-.0016
640,-.0017
642,-.0016
644,-.0021
646,-.0016
648,-.0019
650,-.0015
652,-.0023
654,-.0021
656,-.0019
658,-.0016
660,-.0013
662,-.0012
664,-.0026
666,-.0017
668,-.0019
670,-.002
672,-.0011
674,-.0018
676,-.002
678,-.0016
680,-.0013
682,-.0015
684,-.0018
686,-.0018
688,-.0016
690,-.0019
692,-.0021
694,-.0016
696,-.0017
698,-.0019
700,-.0019
702,-.002
704,-.0018
706,-.0016
708,-.0016
710,-.0019
712,-.0015
714,-.0017
716,-.0018
718,-.0008
720,-.0023
722,-.0006
724,-.0019
726,-.0019
728,-.0016
730,-.0021
732,-.0012
734,-.0014
736,-.0014
738,-.0015
740,-.0012
742,-.0013
744,-.0012
746,-.0015
748,-.0015
750,-.0023
752,-.0005
754,.0001
756,-.0011
758,-.0012
760,-.0016
762,-.0015
764,-.0018
766,-.0001
768,-.0006
770,-.0023
772,-.0003
774,-.0011
776,-.0003
778,-.002
780,-.0011
782,-.001
784,-.001
786,.0001
788,-.0013
790,-.0008
792,-.0019
794,-.0023
796,-.0018
798,-.001
800,-.001
