2017-1-31 QP0030.csv,,AMIR,01/02/2018 14:51:08,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5231
202,2.4899
204,2.4594
206,2.3867
208,2.2628
210,2.1033
212,1.8956
214,1.6575
216,1.3942
218,1.149
220,.9136
222,.7162
224,.5034
226,.3535
228,.2731
230,.2239
232,.1617
234,.1043
236,.0642
238,.0391
240,.0228
242,.0154
244,.0103
246,.0063
248,.0045
250,.0038
252,.0021
254,.0016
256,.0012
258,.001
260,.0012
262,.0016
264,.0012
266,.001
268,.0012
270,.0012
272,.0013
274,.0015
276,.0015
278,.0016
280,.0015
282,.002
284,.0022
286,.0021
288,.0024
290,.0025
292,.0025
294,.0024
296,.0026
298,.003
300,.0031
302,.0029
304,.003
306,.0028
308,.0027
310,.0027
312,.0024
314,.0023
316,.0024
318,.0021
320,.0019
322,.0015
324,.0016
326,.0013
328,.0009
330,.0006
332,.0002
334,.0004
336,.0001
338,.0006
340,.0004
342,.0002
344,.0002
346,.0004
348,.0005
350,.0005
352,.0005
354,.0007
356,.0009
358,.001
360,.0008
362,.0011
364,.0012
366,.0008
368,.0007
370,.0008
372,.0005
374,.0007
376,.0003
378,.0007
380,.0006
382,.0007
384,.0007
386,.0011
388,.001
390,.0011
392,.001
394,.0012
396,.0011
398,.001
400,.001
