2017-1-31 QP0065.csv,,AMIR,01/02/2018 14:50:54,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5008
202,2.4691
204,2.4351
206,2.3618
208,2.2366
210,2.0778
212,1.872
214,1.6319
216,1.3759
218,1.1315
220,.8971
222,.7006
224,.4929
226,.3471
228,.2675
230,.2183
232,.1583
234,.1016
236,.0625
238,.0375
240,.0215
242,.0142
244,.0092
246,.0051
248,.0032
250,.0025
252,.0009
254,.0007
256,.0003
258,.0003
260,0
262,.0004
264,.0005
266,.0002
268,.0006
270,.0004
272,.0005
274,.0006
276,.0007
278,.001
280,.0008
282,.0014
284,.0015
286,.0017
288,.0018
290,.0019
292,.0021
294,.002
296,.0021
298,.0024
300,.0024
302,.0025
304,.0024
306,.0024
308,.0022
310,.002
312,.002
314,.0018
316,.0016
318,.0012
320,.0011
322,.001
324,.0008
326,.0006
328,.0007
330,.0003
332,.0001
334,.0001
336,.0001
338,.0001
340,-.0002
342,0
344,0
346,-.0001
348,0
350,-.0003
352,0
354,.0001
356,.0002
358,.0002
360,.0001
362,.0002
364,.0002
366,-.0001
368,-.0002
370,0
372,0
374,-.0002
376,-.0003
378,-.0002
380,0
382,-.0001
384,0
386,0
388,0
390,.0002
392,0
394,.0001
396,.0001
398,0
400,-.0001
