2017-1-31 QP0060.csv,,AMIR,01/02/2018 14:50:58,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5063
202,2.477
204,2.4408
206,2.3722
208,2.246
210,2.0854
212,1.8743
214,1.6402
216,1.3832
218,1.135
220,.9041
222,.7017
224,.4948
226,.3467
228,.2686
230,.2186
232,.1572
234,.1005
236,.0615
238,.0365
240,.0202
242,.0127
244,.0077
246,.0037
248,.002
250,.0012
252,-.0002
254,-.0006
256,-.0009
258,-.0009
260,-.001
262,-.0007
264,-.0008
266,-.0009
268,-.0009
270,-.0009
272,-.0009
274,-.0008
276,-.0008
278,-.0006
280,-.0006
282,-.0004
284,-.0003
286,-.0002
288,.0001
290,.0002
292,.0002
294,.0002
296,.0005
298,.0007
300,.0008
302,.0007
304,.0007
306,.0008
308,.0006
310,.0006
312,.0004
314,.0002
316,.0002
318,-.0001
320,-.0002
322,-.0005
324,-.0004
326,-.0006
328,-.001
330,-.0013
332,-.0015
334,-.0013
336,-.0012
338,-.0014
340,-.0014
342,-.0015
344,-.0015
346,-.0014
348,-.0014
350,-.0013
352,-.0015
354,-.001
356,-.0009
358,-.001
360,-.0012
362,-.0008
364,-.0008
366,-.0011
368,-.001
370,-.0012
372,-.0013
374,-.001
376,-.0013
378,-.0016
380,-.0013
382,-.0012
384,-.0011
386,-.0009
388,-.0009
390,-.0009
392,-.0007
394,-.0007
396,-.0007
398,-.0009
400,-.0012
