2017-1-31 QP0035.csv,,AMIR,01/02/2018 14:51:03,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5147
202,2.4885
204,2.4557
206,2.3823
208,2.2623
210,2.1002
212,1.8897
214,1.654
216,1.3975
218,1.1581
220,.9171
222,.7132
224,.5032
226,.3549
228,.2748
230,.2251
232,.1635
234,.1051
236,.0653
238,.0398
240,.0236
242,.0163
244,.0111
246,.0072
248,.0055
250,.0045
252,.0031
254,.0027
256,.0023
258,.0021
260,.002
262,.0025
264,.0021
266,.0021
268,.0022
270,.0023
272,.0024
274,.0027
276,.0025
278,.003
280,.0029
282,.0033
284,.0034
286,.0036
288,.0039
290,.0038
292,.0041
294,.0038
296,.004
298,.0043
300,.004
302,.0041
304,.0039
306,.0038
308,.0035
310,.0032
312,.0033
314,.003
316,.0029
318,.0025
320,.0023
322,.002
324,.002
326,.0019
328,.0011
330,.001
332,.001
334,.0011
336,.0009
338,.0006
340,.0007
342,.0006
344,.0006
346,.0007
348,.0008
350,.0005
352,.0007
354,.001
356,.0011
358,.0012
360,.001
362,.0013
364,.0012
366,.0007
368,.0005
370,.0008
372,.0006
374,.0011
376,.0003
378,.0004
380,.0008
382,.0008
384,.0009
386,.0011
388,.0011
390,.0013
392,.0011
394,.0012
396,.0012
398,.0011
400,.0009
