2018-2-11 QP0060.csv,,AMIR,12/02/2018 15:06:55,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4473
202,2.4073
204,2.3622
206,2.2865
208,2.1533
210,1.9984
212,1.792
214,1.5631
216,1.3231
218,1.0915
220,.8679
222,.6794
224,.4801
226,.3372
228,.2601
230,.2123
232,.1548
234,.1008
236,.0626
238,.039
240,.023
242,.0161
244,.011
246,.0071
248,.005
250,.0037
252,.0024
254,.0019
256,.0014
258,.0013
260,.001
262,.001
264,.0008
266,.0012
268,.0009
270,.0009
272,.0009
274,.001
276,.001
278,.0012
280,.0012
282,.0012
284,.0013
286,.0012
288,.0014
290,.0015
292,.0016
294,.0017
296,.0016
298,.0015
300,.0014
302,.0015
304,.0015
306,.0012
308,.0013
310,.001
312,.0011
314,.0008
316,.0006
318,.0002
320,0
322,-.0001
324,-.0002
326,-.0004
328,-.0014
330,-.0014
332,-.0018
334,-.0018
336,-.0017
338,-.0018
340,-.0017
342,-.0017
344,-.0019
346,-.0017
348,-.0016
350,-.0017
352,-.0018
354,-.0015
356,-.0012
358,-.0009
360,-.001
362,-.0009
364,-.0011
366,-.0016
368,-.0015
370,-.0018
372,-.0022
374,-.0015
376,-.0016
378,-.0016
380,-.0018
382,-.0018
384,-.0019
386,-.0016
388,-.0013
390,-.0015
392,-.0015
394,-.0015
396,-.0014
398,-.0015
400,-.0015
