2018-2-11 QP0065.csv,,AMIR,12/02/2018 15:06:48,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4533
202,2.4091
204,2.3659
206,2.2892
208,2.1622
210,2.0027
212,1.8012
214,1.5657
216,1.3258
218,1.0906
220,.8686
222,.6833
224,.483
226,.3416
228,.2638
230,.2171
232,.1578
234,.1038
236,.0647
238,.0404
240,.0247
242,.0175
244,.0124
246,.0082
248,.0063
250,.0048
252,.0037
254,.003
256,.0026
258,.0022
260,.0023
262,.0022
264,.002
266,.0022
268,.002
270,.0018
272,.0021
274,.0022
276,.0019
278,.0022
280,.0023
282,.0023
284,.0023
286,.0023
288,.0024
290,.0024
292,.0026
294,.0025
296,.0024
298,.0022
300,.0021
302,.0021
304,.0021
306,.0017
308,.0017
310,.0015
312,.0014
314,.0011
316,.0009
318,.0005
320,.0003
322,.0004
324,.0001
326,0
328,-.0008
330,-.0007
332,-.0009
334,-.0009
336,-.0011
338,-.0013
340,-.0011
342,-.0009
344,-.0009
346,-.0008
348,-.0009
350,-.001
352,-.0011
354,-.0008
356,-.0007
358,-.0007
360,-.0008
362,-.0007
364,-.0007
366,-.0008
368,-.0013
370,-.0011
372,-.0015
374,-.0014
376,-.0012
378,-.0012
380,-.0016
382,-.0014
384,-.0016
386,-.0016
388,-.0011
390,-.0013
392,-.0011
394,-.0012
396,-.0013
398,-.0013
400,-.0014
