2018-2-11 QP0030.csv,,AMIR,12/02/2018 15:06:43,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3775
202,2.3306
204,2.2762
206,2.1999
208,2.069
210,1.9106
212,1.7148
214,1.4939
216,1.2636
218,1.0372
220,.8264
222,.6473
224,.4579
226,.325
228,.251
230,.2064
232,.1508
234,.0991
236,.0625
238,.0396
240,.0244
242,.0176
244,.0127
246,.0087
248,.0067
250,.0054
252,.0042
254,.0037
256,.0033
258,.0029
260,.0028
262,.0028
264,.0026
266,.0028
268,.0027
270,.0027
272,.0027
274,.0028
276,.0026
278,.0027
280,.0029
282,.0027
284,.0028
286,.0028
288,.003
290,.0028
292,.003
294,.003
296,.003
298,.0027
300,.0027
302,.0028
304,.0026
306,.0025
308,.0024
310,.0021
312,.0021
314,.0019
316,.0017
318,.0013
320,.001
322,.0009
324,.0007
326,.0007
328,.0002
330,-.0001
332,.0003
334,-.0003
336,-.0003
338,-.0004
340,.0001
342,-.0002
344,-.0001
346,-.0006
348,-.0001
350,-.0002
352,-.0003
354,-.0002
356,-.0001
358,-.0001
360,-.0003
362,-.0001
364,-.0003
366,0
368,-.0004
370,-.0005
372,-.0006
374,-.0006
376,-.0003
378,-.0005
380,-.0006
382,-.0005
384,-.0007
386,-.0009
388,-.0004
390,-.0008
392,-.0004
394,-.0005
396,-.0006
398,-.0006
400,-.0008
