2018-5-6 qp0030.csv,,amir,07/05/2018 14:37:18,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3502
202,2.3182
204,2.2806
206,2.2048
208,2.0825
210,1.9321
212,1.7307
214,1.5059
216,1.2642
218,1.0412
220,.8242
222,.6392
224,.4452
226,.3057
228,.231
230,.1846
232,.1268
234,.0727
236,.0369
238,.0133
240,-.0012
242,-.0079
244,-.0121
246,-.0155
248,-.016
250,-.0169
252,-.0166
254,-.0165
256,-.0151
258,-.0146
260,-.0155
262,-.0163
264,-.0158
266,-.015
268,-.015
270,-.0148
272,-.0149
274,-.015
276,-.0151
278,-.0146
280,-.0147
282,-.0146
284,-.0142
286,-.014
288,-.0134
290,-.0127
292,-.0117
294,-.0104
296,-.0101
298,-.0103
300,-.0099
302,-.0093
304,-.0094
306,-.0092
308,-.0089
310,-.0092
312,-.0088
314,-.0087
316,-.0089
318,-.0091
320,-.0091
322,-.0091
324,-.009
326,-.01
328,-.0099
330,-.0099
332,-.0098
334,-.0096
336,-.0095
338,-.0095
340,-.0096
342,-.0091
344,-.0092
346,-.0098
348,-.0091
350,-.0092
352,-.009
354,-.0087
356,-.0081
358,-.0082
360,-.0081
362,-.0083
364,-.0086
366,-.009
368,-.0086
370,-.0093
372,-.0086
374,-.0086
376,-.0089
378,-.0088
380,-.0092
382,-.0088
384,-.0083
386,-.0085
388,-.0082
390,-.0082
392,-.008
394,-.008
396,-.0079
398,-.0081
400,-.0081
