2018-5-6 qp0035.csv,,amir,07/05/2018 14:37:23,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3343
202,2.2958
204,2.2582
206,2.1854
208,2.064
210,1.91
212,1.7118
214,1.489
216,1.2561
218,1.0316
220,.8174
222,.635
224,.4429
226,.3046
228,.2307
230,.1829
232,.1269
234,.0733
236,.0377
238,.0152
240,.0003
242,-.0062
244,-.0105
246,-.0135
248,-.0139
250,-.0146
252,-.0144
254,-.0141
256,-.013
258,-.0123
260,-.0134
262,-.014
264,-.0136
266,-.0126
268,-.0126
270,-.0125
272,-.0127
274,-.0127
276,-.0124
278,-.0118
280,-.0121
282,-.0119
284,-.0119
286,-.0112
288,-.0109
290,-.0099
292,-.0087
294,-.0079
296,-.0075
298,-.0076
300,-.0072
302,-.0067
304,-.0066
306,-.0063
308,-.0064
310,-.0062
312,-.006
314,-.006
316,-.0062
318,-.0064
320,-.0063
322,-.0064
324,-.0064
326,-.0073
328,-.0074
330,-.0073
332,-.0069
334,-.0068
336,-.0069
338,-.0071
340,-.0068
342,-.0064
344,-.0069
346,-.0073
348,-.0066
350,-.0063
352,-.0065
354,-.006
356,-.0054
358,-.0054
360,-.0055
362,-.0056
364,-.0056
366,-.006
368,-.0062
370,-.0064
372,-.0058
374,-.006
376,-.006
378,-.0061
380,-.0064
382,-.0061
384,-.0062
386,-.0059
388,-.0056
390,-.0056
392,-.0055
394,-.0057
396,-.0055
398,-.006
400,-.006
