2018-5-6 qp0065.csv,,amir,07/05/2018 14:37:13,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3671
202,2.3367
204,2.2998
206,2.2286
208,2.1096
210,1.9538
212,1.7559
214,1.5309
216,1.2858
218,1.0587
220,.8333
222,.6472
224,.4553
226,.3123
228,.2345
230,.1871
232,.1281
234,.075
236,.0375
238,.0141
240,-.001
242,-.0079
244,-.0122
246,-.0156
248,-.0161
250,-.017
252,-.0166
254,-.0164
256,-.015
258,-.0144
260,-.0151
262,-.0158
264,-.0157
266,-.0146
268,-.0148
270,-.0147
272,-.015
274,-.0152
276,-.015
278,-.0146
280,-.0147
282,-.0146
284,-.0145
286,-.0142
288,-.0134
290,-.0126
292,-.0114
294,-.0106
296,-.0101
298,-.0104
300,-.0101
302,-.0094
304,-.0093
306,-.0091
308,-.0091
310,-.0095
312,-.0089
314,-.0088
316,-.0092
318,-.0091
320,-.0093
322,-.0093
324,-.0092
326,-.0101
328,-.0101
330,-.0099
332,-.0099
334,-.0096
336,-.0093
338,-.0095
340,-.0093
342,-.0093
344,-.0093
346,-.0098
348,-.0092
350,-.0087
352,-.0088
354,-.0086
356,-.0083
358,-.0082
360,-.0078
362,-.0081
364,-.0081
366,-.0083
368,-.0086
370,-.0088
372,-.0084
374,-.0085
376,-.0086
378,-.0087
380,-.0085
382,-.0087
384,-.0083
386,-.0083
388,-.008
390,-.008
392,-.0078
394,-.0081
396,-.0079
398,-.0086
400,-.0083
