2018-1-21 qp0035.csv,,AMIR,21/01/2018 16:44:33,GENESYS 10S,2L7M233003,2.001
nm,A
200,.0458
202,.0529
204,.0608
206,.055
208,.0606
210,.0568
212,.0572
214,.0566
216,.0475
218,.0373
220,.036
222,.0247
224,.0163
226,.0138
228,.0106
230,.0085
232,.0083
234,.0052
236,.003
238,.0022
240,.0016
242,.0014
244,.0011
246,.0008
248,.0009
250,.0007
252,.0005
254,.0006
256,.0004
258,.0005
260,.0006
262,.0004
264,.0005
266,.0006
268,.0004
270,.0003
272,.0004
274,.0003
276,.0003
278,.0002
280,.0001
282,.0002
284,.0002
286,.0002
288,.0001
290,.0001
292,0
294,-.0001
296,.0001
298,.0001
300,-.0001
302,-.0002
304,-.0001
306,-.0001
308,-.0001
310,-.0001
312,0
314,-.0002
316,-.0002
318,-.0001
320,-.0001
322,-.0001
324,-.0002
326,-.0002
328,-.0004
330,-.0002
332,-.0005
334,-.0006
336,-.0006
338,-.0006
340,-.0003
342,-.0003
344,-.0004
346,-.0004
348,-.0006
350,-.0002
352,-.0005
354,-.0006
356,-.0004
358,-.0004
360,-.0003
362,-.0004
364,-.0003
366,-.0004
368,-.0005
370,-.0003
372,-.0005
374,-.0005
376,-.0005
378,-.0002
380,-.0002
382,-.0005
384,-.0004
386,-.0005
388,-.0002
390,-.0004
392,-.0001
394,-.0003
396,-.0003
398,0
400,-.0002
