18-1-21 qp0065.csv,,AMIR,21/01/2018 16:20:27,GENESYS 10S,2L7M233003,2.001
nm,A
200,.0218
202,.0206
204,.031
206,.0245
208,.0309
210,.0279
212,.0288
214,.0302
216,.0207
218,.0163
220,.0187
222,.0111
224,.0104
226,.0077
228,.0062
230,.0052
232,.0047
234,.0037
236,.0034
238,.0028
240,.0024
242,.0025
244,.0024
246,.0023
248,.0023
250,.0022
252,.0021
254,.0023
256,.002
258,.0019
260,.0019
262,.002
264,.0019
266,.0022
268,.0017
270,.0018
272,.0017
274,.0014
276,.0014
278,.0013
280,.0012
282,.0011
284,.0011
286,.001
288,.0009
290,.0008
292,.0007
294,.0007
296,.0007
298,.0008
300,.0007
302,.0006
304,.0007
306,.0006
308,.0006
310,.0006
312,.0007
314,.0007
316,.0006
318,.0007
320,.0006
322,.0007
324,.0008
326,.0009
328,.0006
330,.0008
332,.0004
334,.0003
336,.0006
338,.0005
340,.0006
342,.0004
344,.0005
346,.0004
348,.0005
350,.0006
352,.0005
354,.0004
356,.0005
358,.0005
360,.0006
362,.0004
364,.0005
366,.0004
368,.0006
370,.0008
372,.0005
374,.0006
376,.0006
378,.0006
380,.0006
382,.0007
384,.0005
386,.0004
388,.0005
390,.0005
392,.0006
394,.0005
396,.0007
398,.0007
400,.0005
