2018-1-15 KDZ010.csv,,Amir,21/01/2018 13:06:40,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.9468
202,1.9106
204,1.8694
206,1.7955
208,1.6804
210,1.5356
212,1.3608
214,1.169
216,.9676
218,.7785
220,.5963
222,.4458
224,.2883
226,.1776
228,.119
230,.0862
232,.0455
234,.0049
236,-.0213
238,-.0367
240,-.0469
242,-.0496
244,-.0511
246,-.0522
248,-.0502
250,-.0488
252,-.0482
254,-.0476
256,-.0477
258,-.0473
260,-.0465
262,-.045
264,-.046
266,-.0466
268,-.0469
270,-.0477
272,-.0471
274,-.0472
276,-.0468
278,-.0469
280,-.0465
282,-.0465
284,-.0458
286,-.0452
288,-.0444
290,-.0437
292,-.0427
294,-.0421
296,-.0407
298,-.0396
300,-.0394
302,-.0383
304,-.0377
306,-.0375
308,-.036
310,-.0354
312,-.0347
314,-.0335
316,-.0329
318,-.0324
320,-.0318
322,-.0315
324,-.0312
326,-.0306
328,-.0307
330,-.0296
332,-.0294
334,-.029
336,-.0282
338,-.0279
340,-.027
342,-.0268
344,-.0259
346,-.0253
348,-.025
350,-.0242
352,-.0239
354,-.0236
356,-.0225
358,-.0221
360,-.0219
362,-.0211
364,-.0202
366,-.0211
368,-.0202
370,-.0195
372,-.0199
374,-.0199
376,-.0197
378,-.0193
380,-.0189
382,-.0189
384,-.0191
386,-.0176
388,-.0171
390,-.0174
392,-.0172
394,-.017
396,-.0169
398,-.0167
400,-.0168
