21-1-18 qp0030.csv,,AMIR,21/01/2018 16:43:12,GENESYS 10S,2L7M233003,2.001
nm,A
200,.0383
202,.0433
204,.0548
206,.0531
208,.0529
210,.0528
212,.0509
214,.0477
216,.0366
218,.0304
220,.0305
222,.0217
224,.0129
226,.0115
228,.0085
230,.0061
232,.0056
234,.0023
236,.0018
238,.0009
240,.0003
242,.0002
244,.0001
246,-.0002
248,-.0001
250,-.0003
252,-.0004
254,-.0002
256,-.0003
258,-.0002
260,-.0003
262,-.0004
264,-.0003
266,-.0003
268,-.0004
270,-.0007
272,-.0005
274,-.0005
276,-.0006
278,-.0005
280,-.0007
282,-.0007
284,-.0007
286,-.0009
288,-.0009
290,-.0009
292,-.0011
294,-.0011
296,-.001
298,-.0008
300,-.001
302,-.0011
304,-.001
306,-.001
308,-.0008
310,-.0009
312,-.0007
314,-.0008
316,-.0008
318,-.0007
320,-.0007
322,-.0006
324,-.0006
326,-.0004
328,-.0008
330,-.0005
332,-.0006
334,-.0008
336,-.0007
338,-.0007
340,-.0006
342,-.0007
344,-.0008
346,-.0008
348,-.0007
350,-.0004
352,-.0007
354,-.001
356,-.0006
358,-.0006
360,-.0005
362,-.0007
364,-.0007
366,-.0004
368,-.0005
370,-.0006
372,-.001
374,-.0006
376,-.0009
378,-.0001
380,-.0005
382,-.0004
384,-.0006
386,-.0006
388,-.0005
390,-.0005
392,-.0004
394,-.0003
396,-.0003
398,-.0002
400,-.0004
