2018-1-11 QP0035.csv,,Amir,11/01/2018 18:39:11,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5055
202,2.4804
204,2.4475
206,2.3719
208,2.2457
210,2.0782
212,1.8694
214,1.6371
216,1.3732
218,1.1295
220,.8947
222,.6946
224,.4818
226,.3379
228,.2602
230,.2098
232,.1483
234,.0909
236,.0526
238,.0274
240,.0118
242,.0047
244,-.0003
246,-.004
248,-.0058
250,-.0069
252,-.0079
254,-.0082
256,-.0083
258,-.0084
260,-.0083
262,-.0081
264,-.0083
266,-.0082
268,-.008
270,-.0074
272,-.0075
274,-.0073
276,-.0072
278,-.0071
280,-.0064
282,-.0064
284,-.0062
286,-.0059
288,-.0059
290,-.0054
292,-.0051
294,-.0048
296,-.0049
298,-.0046
300,-.0043
302,-.0044
304,-.0043
306,-.0041
308,-.0042
310,-.0043
312,-.0049
314,-.0045
316,-.0046
318,-.0048
320,-.0051
322,-.005
324,-.005
326,-.0052
328,-.0056
330,-.0059
332,-.0058
334,-.0062
336,-.0058
338,-.0056
340,-.0061
342,-.0056
344,-.006
346,-.0061
348,-.0059
350,-.006
352,-.0052
354,-.0048
356,-.005
358,-.005
360,-.0048
362,-.0048
364,-.0046
366,-.0051
368,-.0049
370,-.005
372,-.0049
374,-.005
376,-.0047
378,-.0046
380,-.0047
382,-.0044
384,-.0045
386,-.004
388,-.0041
390,-.0041
392,-.0039
394,-.0039
396,-.0038
398,-.0039
400,-.0037
