2018-2-21 qp0060.csv,,Amir,28/02/2018 17:27:55,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5077
202,2.4793
204,2.4395
206,2.3644
208,2.2409
210,2.0817
212,1.8732
214,1.6378
216,1.3814
218,1.1403
220,.9099
222,.7086
224,.4968
226,.3498
228,.2728
230,.2236
232,.1619
234,.1047
236,.0656
238,.0403
240,.0241
242,.017
244,.0119
246,.0078
248,.006
250,.0047
252,.0034
254,.003
256,.0023
258,.0017
260,.0018
262,.002
264,.0019
266,.0014
268,.0016
270,.0017
272,.0017
274,.0019
276,.0019
278,.0021
280,.002
282,.0022
284,.0022
286,.0025
288,.0026
290,.0028
292,.0029
294,.003
296,.0031
298,.0031
300,.0031
302,.0029
304,.0033
306,.003
308,.0029
310,.0029
312,.0029
314,.0025
316,.0025
318,.0022
320,.0021
322,.0018
324,.0018
326,.0021
328,.0011
330,.0011
332,.0009
334,.0005
336,.0007
338,.0005
340,.0001
342,.0007
344,.0002
346,.0001
348,.0002
350,.0001
352,.0003
354,.0001
356,.0014
358,.0014
360,.0015
362,.0013
364,.0016
366,.0005
368,.001
370,.0005
372,.0006
374,.0004
376,.0002
378,.0004
380,.0002
382,-.0001
384,.0004
386,.0004
388,.0011
390,.001
392,.001
394,.0011
396,.0011
398,.0012
400,.0011
