2018-2-18 qp0060.csv,,Amir,28/02/2018 15:18:55,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5028
202,2.4751
204,2.4422
206,2.3598
208,2.2357
210,2.0721
212,1.8687
214,1.6287
216,1.3691
218,1.1319
220,.898
222,.6985
224,.4931
226,.3436
228,.2659
230,.2176
232,.1567
234,.0997
236,.0601
238,.0359
240,.0195
242,.0123
244,.0071
246,.0032
248,.001
250,-.0001
252,-.0011
254,-.0015
256,-.002
258,-.0024
260,-.0023
262,-.0022
264,-.0021
266,-.0025
268,-.0023
270,-.0023
272,-.0021
274,-.0019
276,-.0019
278,-.0018
280,-.0019
282,-.0017
284,-.0015
286,-.0012
288,-.0011
290,-.001
292,-.0009
294,-.0006
296,-.0006
298,-.0005
300,-.0004
302,-.0006
304,-.0005
306,-.0005
308,-.0006
310,-.0008
312,-.0008
314,-.0011
316,-.0011
318,-.0015
320,-.0014
322,-.0018
324,-.0017
326,-.0019
328,-.0023
330,-.0025
332,-.0027
334,-.0028
336,-.0026
338,-.0028
340,-.0032
342,-.0028
344,-.0027
346,-.003
348,-.0027
350,-.0027
352,-.0025
354,-.0028
356,-.0022
358,-.0021
360,-.0022
362,-.0022
364,-.0021
366,-.0026
368,-.0023
370,-.0025
372,-.0025
374,-.0025
376,-.0025
378,-.0023
380,-.0024
382,-.0029
384,-.0026
386,-.002
388,-.0022
390,-.0025
392,-.0022
394,-.0022
396,-.0021
398,-.002
400,-.002
