2018-2-21 qp0065.csv,,Amir,28/02/2018 17:27:49,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5047
202,2.4703
204,2.4385
206,2.3608
208,2.2336
210,2.0775
212,1.8711
214,1.632
216,1.3769
218,1.1349
220,.9023
222,.7067
224,.4962
226,.3506
228,.2719
230,.2223
232,.1607
234,.1042
236,.065
238,.0401
240,.0237
242,.0165
244,.0113
246,.0072
248,.0053
250,.0039
252,.0028
254,.0025
256,.0019
258,.0016
260,.0018
262,.0017
264,.0017
266,.0012
268,.0016
270,.0017
272,.0017
274,.0019
276,.002
278,.0021
280,.0022
282,.0021
284,.0024
286,.0025
288,.0026
290,.0028
292,.0028
294,.0032
296,.0029
298,.0033
300,.0033
302,.0033
304,.0034
306,.0033
308,.0032
310,.003
312,.0028
314,.0025
316,.0025
318,.0023
320,.0023
322,.0019
324,.0019
326,.0018
328,.0005
330,.0004
332,.0005
334,.0006
336,.0004
338,.0004
340,.0003
342,.0003
344,.0004
346,.0002
348,.0003
350,.0004
352,.0006
354,0
356,.0015
358,.0015
360,.0015
362,.0016
364,.0018
366,.0008
368,.0011
370,.0006
372,.0008
374,.0006
376,.0006
378,.0011
380,.0006
382,.0008
384,.0006
386,.0007
388,.0016
390,.0017
392,.0017
394,.0017
396,.0017
398,.0017
400,.0017
