2018-2-20 aai050.csv,,Amir,28/02/2018 15:19:10,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.6514
202,1.6107
204,1.5639
206,1.5008
208,1.4036
210,1.2897
212,1.1487
214,.9952
216,.837
218,.6881
220,.5438
222,.4244
224,.2976
226,.21
228,.1614
230,.133
232,.0971
234,.0628
236,.0403
238,.0254
240,.0157
242,.0116
244,.0085
246,.0062
248,.005
250,.0044
252,.0037
254,.0034
256,.003
258,.0028
260,.0028
262,.0028
264,.0027
266,.0024
268,.0024
270,.0025
272,.0024
274,.0025
276,.0024
278,.0023
280,.0023
282,.0022
284,.0022
286,.0022
288,.0024
290,.0023
292,.0023
294,.0024
296,.0022
298,.0024
300,.0024
302,.0023
304,.0023
306,.0023
308,.0022
310,.0022
312,.0021
314,.0018
316,.0018
318,.0017
320,.0017
322,.0014
324,.0014
326,.0016
328,.0012
330,.0008
332,.0006
334,.001
336,.001
338,.0007
340,.0008
342,.0007
344,.0009
346,.0008
348,.001
350,.0011
352,.0011
354,.0011
356,.0018
358,.0019
360,.002
362,.002
364,.0021
366,.0014
368,.0014
370,.0011
372,.0012
374,.0011
376,.0012
378,.0007
380,.0007
382,.0007
384,.001
386,.0011
388,.0012
390,.0012
392,.0013
394,.0013
396,.0015
398,.0013
400,.0013
