2018-2-4 qp0065.csv,,AMIR,05/02/2018 13:48:40,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5314
202,2.5017
204,2.4669
206,2.3939
208,2.2681
210,2.1079
212,1.8988
214,1.6584
216,1.4005
218,1.1552
220,.9195
222,.7213
224,.5067
226,.3614
228,.2822
230,.2314
232,.1698
234,.1124
236,.0723
238,.0467
240,.0301
242,.0227
244,.0173
246,.0129
248,.0108
250,.0092
252,.0078
254,.0074
256,.0067
258,.006
260,.0062
262,.0059
264,.0058
266,.0056
268,.0055
270,.0057
272,.0055
274,.0059
276,.0053
278,.0056
280,.0053
282,.0055
284,.0057
286,.0056
288,.0051
290,.0056
292,.0055
294,.0057
296,.0058
298,.0054
300,.0054
302,.0053
304,.0053
306,.0049
308,.0047
310,.0046
312,.0044
314,.0042
316,.004
318,.0036
320,.0034
322,.0032
324,.0029
326,.003
328,.0021
330,.0021
332,.0019
334,.0015
336,.0019
338,.0016
340,.0015
342,.0016
344,.0013
346,.0014
348,.0012
350,.0019
352,.0016
354,.0014
356,.0017
358,.0018
360,.0015
362,.0015
364,.0017
366,.0011
368,.0014
370,.0016
372,.0009
374,.0014
376,.0012
378,.0011
380,.0013
382,.0011
384,.0013
386,.0015
388,.0014
390,.0013
392,.0013
394,.0012
396,.0012
398,.0012
400,.0011
