2018-2-4 qp0030.csv,,AMIR,05/02/2018 13:48:43,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5386
202,2.5041
204,2.4695
206,2.3988
208,2.2704
210,2.1104
212,1.901
214,1.6602
216,1.3999
218,1.1558
220,.9208
222,.7249
224,.5114
226,.3663
228,.2846
230,.2349
232,.1716
234,.1147
236,.0747
238,.0489
240,.0326
242,.0251
244,.0197
246,.0153
248,.0132
250,.0116
252,.0102
254,.0097
256,.0088
258,.0084
260,.0083
262,.0079
264,.0078
266,.0077
268,.0076
270,.0077
272,.0077
274,.0078
276,.0074
278,.0077
280,.0075
282,.0074
284,.0075
286,.0073
288,.0074
290,.0073
292,.0074
294,.0075
296,.0073
298,.0073
300,.0071
302,.007
304,.0069
306,.0068
308,.0063
310,.0064
312,.0059
314,.0059
316,.0056
318,.0052
320,.005
322,.0046
324,.0043
326,.0045
328,.0038
330,.0036
332,.0032
334,.0035
336,.0033
338,.0034
340,.0027
342,.0028
344,.0029
346,.0029
348,.0032
350,.003
352,.003
354,.0031
356,.0028
358,.0031
360,.0029
362,.0029
364,.0029
366,.0024
368,.0027
370,.0025
372,.0023
374,.0022
376,.0019
378,.0023
380,.0026
382,.0024
384,.0024
386,.0025
388,.0025
390,.0026
392,.0026
394,.0021
396,.0026
398,.0026
400,.0022
