2018-2-4 qp0035.csv,,AMIR,05/02/2018 13:48:47,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5341
202,2.502
204,2.4704
206,2.4017
208,2.2747
210,2.1165
212,1.9038
214,1.6635
216,1.4058
218,1.1567
220,.926
222,.7241
224,.5163
226,.3654
228,.284
230,.2341
232,.1722
234,.1139
236,.0735
238,.0481
240,.0315
242,.0241
244,.0186
246,.0143
248,.0121
250,.0105
252,.0091
254,.0087
256,.0077
258,.0074
260,.0073
262,.0071
264,.0071
266,.007
268,.0069
270,.0069
272,.0071
274,.0074
276,.007
278,.0075
280,.0072
282,.0071
284,.0073
286,.0071
288,.0067
290,.0071
292,.0072
294,.0074
296,.0072
298,.0072
300,.0072
302,.007
304,.007
306,.0067
308,.0063
310,.0063
312,.006
314,.0057
316,.0055
318,.0051
320,.0049
322,.0044
324,.0043
326,.0042
328,.0035
330,.0035
332,.0033
334,.003
336,.0032
338,.003
340,.0028
342,.0027
344,.0027
346,.0028
348,.0029
350,.0031
352,.0027
354,.0028
356,.0029
358,.0034
360,.0029
362,.0031
364,.0029
366,.0024
368,.0028
370,.0029
372,.0023
374,.0024
376,.0022
378,.0024
380,.0026
382,.0021
384,.0024
386,.0024
388,.0027
390,.0026
392,.0024
394,.0022
396,.0024
398,.0023
400,.0023
