2018-1-9 qp0035.csv,,Amir,09/01/2018 14:32:13,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5376
202,2.504
204,2.4713
206,2.393
208,2.266
210,2.1044
212,1.8891
214,1.6488
216,1.3908
218,1.1499
220,.9132
222,.7175
224,.5001
226,.3539
228,.2731
230,.2255
232,.1626
234,.104
236,.0652
238,.0397
240,.0233
242,.0162
244,.0112
246,.0068
248,.0051
250,.0037
252,.0023
254,.0019
256,.0013
258,.0012
260,.001
262,.0011
264,.0011
266,.0011
268,.0011
270,.0011
272,.001
274,.0009
276,.0015
278,.0016
280,.0011
282,.0017
284,.0019
286,.002
288,.0021
290,.002
292,.0022
294,.0023
296,.0022
298,.0024
300,.0024
302,.0023
304,.0024
306,.0021
308,.0021
310,.0019
312,.0019
314,.0015
316,.0014
318,.0012
320,.0009
322,.0008
324,.0006
326,.0003
328,.0004
330,-.0002
332,.0003
334,-.0003
336,-.0001
338,-.0002
340,-.0004
342,-.0004
344,-.0002
346,-.0003
348,-.0004
350,-.0005
352,-.0003
354,-.0001
356,-.0005
358,-.0003
360,-.0004
362,-.0004
364,-.0004
366,-.0006
368,-.0009
370,-.0003
372,-.0003
374,-.0005
376,.0002
378,-.0004
380,-.0003
382,-.0006
384,0
386,-.0002
388,-.0004
390,-.0005
392,-.0004
394,-.0006
396,-.0004
398,-.0006
400,-.0005
