2018-1-9 qp0060.csv,,Amir,09/01/2018 14:32:07,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.533
202,2.5079
204,2.4668
206,2.3944
208,2.2686
210,2.101
212,1.8967
214,1.648
216,1.3905
218,1.1429
220,.9148
222,.7192
224,.5008
226,.3549
228,.2764
230,.227
232,.1641
234,.1063
236,.0669
238,.0421
240,.0251
242,.0183
244,.0132
246,.0088
248,.0069
250,.0059
252,.0044
254,.0041
256,.0035
258,.0031
260,.0031
262,.0032
264,.0031
266,.0033
268,.003
270,.003
272,.0028
274,.0034
276,.0033
278,.0034
280,.0029
282,.0035
284,.0035
286,.0036
288,.0036
290,.0037
292,.0037
294,.0036
296,.0036
298,.0037
300,.004
302,.0037
304,.0038
306,.0036
308,.0034
310,.0034
312,.0033
314,.0029
316,.0029
318,.0027
320,.0023
322,.0022
324,.002
326,.0016
328,.0017
330,.0012
332,.0013
334,.0008
336,.0012
338,.0011
340,.0011
342,.0011
344,.0013
346,.0012
348,.0011
350,.0008
352,.0009
354,.0014
356,.001
358,.001
360,.001
362,.0011
364,.0013
366,.0012
368,.0009
370,.0008
372,.0009
374,.0009
376,.0011
378,.001
380,.0008
382,.0007
384,.0009
386,.001
388,.0009
390,.0006
392,.0006
394,.0007
396,.0009
398,.001
400,.0008
