2018-1-9 qp0030.csv,,Amir,09/01/2018 14:32:01,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5403
202,2.5077
204,2.4706
206,2.3982
208,2.2671
210,2.11
212,1.8999
214,1.6558
216,1.3961
218,1.1498
220,.9129
222,.7195
224,.5033
226,.355
228,.2766
230,.2261
232,.1635
234,.106
236,.066
238,.0417
240,.0247
242,.0178
244,.0128
246,.0086
248,.0068
250,.0056
252,.004
254,.0038
256,.0033
258,.0029
260,.0028
262,.0026
264,.0027
266,.0028
268,.0026
270,.0023
272,.0027
274,.003
276,.003
278,.0033
280,.003
282,.0032
284,.0035
286,.0034
288,.0035
290,.0038
292,.0041
294,.0041
296,.004
298,.0043
300,.0042
302,.0042
304,.0043
306,.0041
308,.0038
310,.0035
312,.0035
314,.003
316,.003
318,.0027
320,.0024
322,.0023
324,.002
326,.0015
328,.0014
330,.0011
332,.001
334,.0003
336,.0008
338,.0008
340,.0006
342,.0003
344,.0003
346,.0004
348,.0001
350,.0003
352,.0004
354,.0004
356,.0003
358,.0002
360,.0003
362,.0004
364,.0005
366,.0003
368,.0003
370,.0002
372,.0007
374,.0001
376,.0009
378,.001
380,.0007
382,.0008
384,.0012
386,.001
388,.0009
390,.0008
392,.001
394,.001
396,.0011
398,.001
400,.0009
