2018-1-24 QP0035.csv,,AMIR,24/01/2018 17:59:53,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5482
202,2.5157
204,2.4783
206,2.4035
208,2.2781
210,2.12
212,1.9111
214,1.6706
216,1.4106
218,1.1632
220,.9266
222,.7248
224,.514
226,.3615
228,.2791
230,.2287
232,.168
234,.1088
236,.0682
238,.0431
240,.026
242,.0185
244,.0131
246,.0088
248,.0066
250,.0053
252,.0043
254,.0035
256,.0031
258,.0029
260,.0028
262,.0027
264,.0028
266,.0024
268,.0026
270,.003
272,.0026
274,.0028
276,.0034
278,.0031
280,.0031
282,.0033
284,.0034
286,.0036
288,.0038
290,.0037
292,.0038
294,.004
296,.0041
298,.0041
300,.0041
302,.0041
304,.0041
306,.0038
308,.0038
310,.0035
312,.0033
314,.0031
316,.003
318,.0027
320,.0025
322,.0022
324,.002
326,.0016
328,.0015
330,.0017
332,.0011
334,.0008
336,.0006
338,.001
340,.0012
342,.0011
344,.0013
346,.0009
348,.0013
350,.0014
352,.0009
354,.0011
356,.0012
358,.0012
360,.0012
362,.0012
364,.0015
366,.0009
368,.0008
370,.0006
372,.001
374,.0009
376,.0006
378,.0009
380,.0007
382,.001
384,.0005
386,.0012
388,.001
390,.0011
392,.0008
394,.0009
396,.0007
398,.001
400,.0007
