2018-1-24 QP0065.csv,,AMIR,24/01/2018 17:59:45,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4249
202,2.3784
204,2.3326
206,2.2558
208,2.1279
210,1.9696
212,1.7668
214,1.5356
216,1.2976
218,1.0721
220,.8533
222,.6625
224,.4712
226,.3312
228,.2552
230,.2098
232,.1527
234,.099
236,.0625
238,.0391
240,.0231
242,.0165
244,.0115
246,.0077
248,.0058
250,.0046
252,.0036
254,.0029
256,.0026
258,.0023
260,.0022
262,.0021
264,.0024
266,.0019
268,.0021
270,.0023
272,.0022
274,.0023
276,.0024
278,.0027
280,.0027
282,.0027
284,.0027
286,.003
288,.0029
290,.003
292,.003
294,.0032
296,.0033
298,.0032
300,.0032
302,.0033
304,.0033
306,.0031
308,.003
310,.0028
312,.0027
314,.0024
316,.0024
318,.0022
320,.0018
322,.0017
324,.0018
326,.0013
328,.001
330,.0013
332,.0003
334,.0005
336,.0003
338,.0005
340,.0004
342,.0005
344,.0006
346,.0004
348,.0006
350,.0004
352,.0004
354,.0007
356,.0007
358,.0006
360,.0008
362,.0004
364,.0009
366,.0003
368,.0002
370,0
372,.0004
374,.0005
376,.0002
378,.0004
380,0
382,.0008
384,.0004
386,.0006
388,.0006
390,.0006
392,.0005
394,.0006
396,.0005
398,.0006
400,.0004
