2018-1-24 QP0060.csv,,AMIR,24/01/2018 17:59:59,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.545
202,2.5128
204,2.4786
206,2.4077
208,2.2812
210,2.1172
212,1.9133
214,1.6659
216,1.4093
218,1.1662
220,.9252
222,.7273
224,.5115
226,.3591
228,.2783
230,.2282
232,.1661
234,.1076
236,.0672
238,.0422
240,.0249
242,.0176
244,.0121
246,.008
248,.0059
250,.0046
252,.0035
254,.0028
256,.0024
258,.0021
260,.002
262,.0021
264,.0023
266,.0021
268,.002
270,.0023
272,.0021
274,.0023
276,.0027
278,.0028
280,.0024
282,.0025
284,.0024
286,.0027
288,.0028
290,.0028
292,.0028
294,.0029
296,.003
298,.003
300,.0031
302,.0031
304,.003
306,.003
308,.0028
310,.0026
312,.0026
314,.0023
316,.0022
318,.002
320,.0018
322,.0017
324,.0012
326,.0011
328,.0007
330,.0011
332,.0003
334,.0005
336,.0006
338,.0006
340,.0009
342,.0005
344,.0008
346,.0008
348,.0011
350,.0006
352,.0005
354,.0006
356,.0008
358,.0009
360,.0008
362,.0006
364,.0009
366,.0004
368,.0006
370,0
372,.0006
374,.0005
376,.0002
378,0
380,0
382,.0005
384,.0004
386,.0006
388,.0005
390,.0006
392,.0004
394,.0007
396,.0005
398,.0006
400,.0006
