2018-1-30 QP0060.csv,,AMIR,30/01/2018 15:43:45,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5313
202,2.4973
204,2.4614
206,2.3894
208,2.2649
210,2.1055
212,1.902
214,1.6577
216,1.398
218,1.1549
220,.9271
222,.7213
224,.5097
226,.3603
228,.279
230,.2286
232,.1667
234,.1085
236,.0676
238,.0423
240,.0256
242,.0179
244,.0125
246,.0083
248,.0065
250,.0049
252,.0037
254,.0029
256,.0026
258,.0025
260,.0024
262,.0023
264,.0023
266,.0025
268,.0022
270,.0024
272,.0024
274,.0023
276,.0022
278,.0025
280,.0025
282,.0024
284,.0025
286,.0025
288,.0026
290,.0028
292,.0029
294,.0029
296,.003
298,.0029
300,.0031
302,.003
304,.0029
306,.0029
308,.0024
310,.0024
312,.0023
314,.0019
316,.002
318,.0018
320,.0014
322,.001
324,.0012
326,.0007
328,.0004
330,.0006
332,.0004
334,.0007
336,.0002
338,.0001
340,.0001
342,.0003
344,-.0004
346,.0001
348,.0005
350,0
352,-.0001
354,0
356,.0002
358,.0002
360,.0001
362,.0001
364,.0004
366,.0002
368,-.0001
370,-.0001
372,-.0001
374,.0001
376,.0001
378,.0001
380,.0003
382,-.0003
384,.0002
386,.0002
388,.0003
390,.0001
392,.0002
394,.0003
396,.0003
398,.0003
400,.0003
