2018-1-30 QP0065.csv,,AMIR,30/01/2018 15:43:49,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5287
202,2.499
204,2.4613
206,2.3915
208,2.2703
210,2.1097
212,1.8992
214,1.6631
216,1.4041
218,1.1569
220,.925
222,.7233
224,.5105
226,.3608
228,.2792
230,.227
232,.1656
234,.1079
236,.0666
238,.0413
240,.0244
242,.0168
244,.0115
246,.0073
248,.0053
250,.0039
252,.0025
254,.0019
256,.0015
258,.0013
260,.0012
262,.0012
264,.0012
266,.0009
268,.001
270,.001
272,.0011
274,.001
276,.001
278,.0011
280,.0016
282,.0011
284,.0012
286,.0014
288,.0016
290,.0016
292,.0016
294,.0017
296,.0019
298,.0021
300,.0021
302,.002
304,.0021
306,.0018
308,.0015
310,.0015
312,.0014
314,.001
316,.0011
318,.0008
320,.0006
322,.0006
324,.0004
326,.0001
328,-.0002
330,-.0003
332,0
334,.0001
336,-.0005
338,-.0005
340,-.0007
342,-.0004
344,-.0007
346,-.0006
348,-.0004
350,-.0004
352,-.0006
354,-.0006
356,-.0005
358,-.0002
360,-.0004
362,-.0004
364,-.0002
366,-.0007
368,-.0007
370,-.0006
372,-.0006
374,-.0005
376,-.0005
378,-.0007
380,-.0003
382,-.0009
384,-.0005
386,-.0005
388,-.0006
390,-.0006
392,-.0006
394,-.0005
396,-.0004
398,-.0006
400,-.0006
