2018-1-30 QP0035.csv,,AMIR,30/01/2018 15:43:53,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5377
202,2.5025
204,2.473
206,2.4023
208,2.2789
210,2.1211
212,1.9123
214,1.6725
216,1.4148
218,1.166
220,.9322
222,.7303
224,.5177
226,.3649
228,.2838
230,.234
232,.1719
234,.1127
236,.0718
238,.0461
240,.0287
242,.0211
244,.0163
246,.0117
248,.0102
250,.0093
252,.0074
254,.0066
256,.0057
258,.0052
260,.0057
262,.0063
264,.0063
266,.0055
268,.0058
270,.0059
272,.006
274,.0064
276,.0063
278,.0065
280,.0068
282,.0064
284,.0065
286,.0065
288,.0068
290,.0067
292,.0065
294,.0063
296,.0064
298,.0067
300,.0067
302,.0064
304,.0063
306,.0058
308,.0056
310,.0054
312,.0054
314,.0049
316,.0048
318,.0043
320,.0043
322,.0037
324,.0037
326,.0037
328,.0031
330,.003
332,.0029
334,.0032
336,.0028
338,.0025
340,.0024
342,.0027
344,.002
346,.0022
348,.0023
350,.0022
352,.0024
354,.0019
356,.0024
358,.0025
360,.0024
362,.0026
364,.0032
366,.0021
368,.0019
370,.0016
372,.0019
374,.0018
376,.002
378,.0022
380,.0022
382,.0016
384,.0022
386,.0023
388,.0023
390,.0023
392,.0023
394,.0024
396,.0025
398,.0021
400,.0022
