2018-1-30 QP0030.csv,,AMIR,30/01/2018 15:43:57,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.5326
202,2.4987
204,2.4659
206,2.3955
208,2.2703
210,2.1077
212,1.9033
214,1.6584
216,1.4036
218,1.1573
220,.9236
222,.7235
224,.5102
226,.3583
228,.2771
230,.2259
232,.1641
234,.106
236,.0647
238,.0394
240,.0228
242,.0151
244,.0099
246,.0057
248,.0039
250,.0025
252,.0012
254,.0005
256,0
258,-.0001
260,0
262,0
264,-.0001
266,-.0005
268,-.0003
270,-.0002
272,-.0002
274,-.0001
276,-.0001
278,-.0001
280,.0001
282,-.0001
284,-.0002
286,.0001
288,.0002
290,.0004
292,.0004
294,.0005
296,.0005
298,.0006
300,.0007
302,.0007
304,.0006
306,.0005
308,.0002
310,.0001
312,-.0002
314,-.0004
316,-.0003
318,-.0004
320,-.0008
322,-.0012
324,-.0009
326,-.0013
328,-.0019
330,-.002
332,-.0019
334,-.0014
336,-.0021
338,-.0021
340,-.0022
342,-.002
344,-.0026
346,-.0018
348,-.0019
350,-.002
352,-.0021
354,-.0023
356,-.0016
358,-.0016
360,-.0017
362,-.0016
364,-.0012
366,-.0018
368,-.0023
370,-.0022
372,-.0021
374,-.0019
376,-.002
378,-.0016
380,-.0018
382,-.0022
384,-.0018
386,-.0015
388,-.0015
390,-.0015
392,-.0015
394,-.0015
396,-.0014
398,-.0015
400,-.0015
